0.882144	0.919038	0.900213
0.918168	0.911732	0.914026
0.915740	0.923416	0.905525
0.910299	0.913545	0.911919
0.924294	0.936700	0.930456
0.881997	0.877697	0.879842
0.929904	0.917109	0.923462
0.924787	0.921234	0.922932
0.918160	0.914172	0.916162
0.930207	0.935287	0.920119
0.912863	0.916036	0.914447
0.932407	0.926926	0.929658
0.949106	0.950819	0.949962
0.891023	0.889103	0.890062
0.919135	0.919207	0.917972
0.899387	0.908850	0.904094
0.895575	0.921136	0.906097
0.932692	0.914992	0.911354
0.943503	0.947360	0.945427
0.901894	0.895339	0.898604
0.908298	0.917377	0.910757
0.938062	0.915685	0.926738
0.938174	0.937593	0.937883
0.966630	0.943527	0.954939
0.943199	0.931577	0.937352
0.901463	0.925723	0.913432
0.919825	0.911006	0.915394
1.000000	1.000000	1.000000
0.925507	0.932939	0.924134
0.907913	0.919301	0.913572
0.912675	0.923272	0.917943
0.907760	0.947335	0.927125
0.895889	0.899531	0.897706
0.975010	0.949496	0.962084
0.980983	0.977716	0.979347
0.961912	0.933534	0.947511
0.924192	0.934739	0.929436
0.902436	0.907750	0.905085
0.925080	0.893486	0.909008
0.928832	0.933948	0.930232
0.908052	0.975800	0.940708
0.915275	0.901523	0.904796
0.893522	0.878321	0.885856
0.909947	0.910358	0.910152
0.929912	0.916304	0.923058
0.931338	0.915491	0.923347
0.847006	0.870443	0.855189
0.913050	0.892639	0.902729
0.886593	0.894065	0.890313
0.910252	0.938144	0.923987
0.881898	0.861944	0.871807
0.941624	0.912855	0.927016
0.913329	0.915419	0.913691
0.972373	0.953292	0.962738
0.910968	0.927531	0.914080
0.923146	0.922984	0.923065
0.918748	0.891504	0.903204
0.920989	0.932984	0.926948
0.895751	0.887986	0.891852
0.902650	0.878631	0.889737
0.954522	0.926941	0.940529
0.903216	0.906110	0.904661
0.939755	0.938224	0.938989
0.822342	0.858326	0.839949
0.984546	0.984546	0.984546
0.926378	0.919350	0.921824
0.930979	0.931478	0.931229
0.887626	0.897782	0.892675
0.905694	0.918970	0.906838
0.897568	0.878930	0.888152
0.952870	0.945423	0.949132
0.912426	0.919197	0.915799
0.938782	0.957873	0.948231
0.925868	0.901295	0.913416
0.950051	0.949673	0.949862
0.914886	0.911748	0.910001
0.893181	0.922979	0.907835
0.968685	0.971329	0.970005
0.928087	0.936233	0.932142
0.922814	0.920420	0.921615
0.915690	0.911608	0.913645
0.878549	0.862194	0.869205
0.883959	0.851189	0.866061
0.965858	0.959042	0.962438
0.912939	0.925520	0.919187
0.950795	0.963348	0.957031
0.874204	0.874350	0.871876
0.953615	0.943215	0.936160
0.918609	0.903858	0.910658
0.873990	0.863784	0.863224
0.916674	0.895495	0.905961
0.931451	0.863382	0.892520
0.890009	0.904471	0.890906
0.929225	0.931671	0.927878
0.910451	0.929024	0.919644
0.945593	0.936589	0.941069
0.937147	0.923331	0.929157
0.898120	0.926305	0.911995
0.938763	0.936218	0.931838
0.895830	0.877404	0.886521
0.890779	0.865599	0.878008
0.950320	0.904959	0.919924
0.939606	0.909362	0.924237
0.911842	0.915100	0.903352
0.957923	0.937553	0.947628
0.949216	0.962911	0.956014
0.918782	0.930353	0.924531
0.949771	0.955107	0.952432
0.944697	0.937668	0.941170
0.976998	0.978555	0.977776
0.881356	0.873432	0.876957
0.952021	0.936445	0.944169
0.927050	0.895584	0.911046
0.928665	0.908404	0.918423
0.930381	0.922012	0.925026
0.912710	0.935206	0.916802
0.977412	0.987726	0.982542
0.899059	0.918751	0.908799
0.923805	0.899986	0.902299
0.934904	0.942746	0.938809
0.933717	0.923189	0.928423
0.990063	0.988082	0.989071
0.926012	0.894561	0.910015
0.881390	0.921422	0.900962
0.910906	0.898163	0.900118
0.905394	0.919790	0.912535
0.887677	0.869184	0.878212
0.862049	0.865522	0.860468
0.914890	0.903333	0.909074
0.910770	0.915943	0.913349
0.924957	0.938408	0.931634
0.905190	0.898345	0.901754
0.937948	0.934798	0.936370
0.911759	0.900985	0.906340
0.938656	0.932527	0.935581
0.920875	0.899686	0.908500
0.900798	0.870721	0.885504
0.948333	0.910898	0.929239
0.906128	0.888658	0.897308
0.930549	0.917311	0.923882
0.901181	0.869961	0.884405
0.887809	0.884244	0.886023
0.922447	0.926868	0.924652
0.911625	0.916182	0.913898
0.900710	0.895720	0.898208
0.897682	0.896424	0.897053
0.901741	0.950886	0.925662
0.890188	0.898022	0.890753
0.881102	0.897781	0.888160
0.869112	0.888648	0.878772
0.890184	0.917297	0.903537
0.956116	0.937826	0.946883
0.908242	0.887228	0.897612
0.879685	0.890873	0.885244
0.940913	0.909497	0.924938
0.979548	0.936434	0.957506
0.903213	0.913858	0.908504
0.926673	0.900859	0.913583
0.926527	0.929400	0.920519
0.941365	0.918176	0.925113
0.919215	0.897814	0.908389
0.905339	0.879266	0.892112
0.898148	0.875795	0.883975
0.955383	0.962907	0.959130
0.879660	0.888644	0.884130
0.889580	0.913604	0.898451
0.945566	0.916875	0.930999
0.864454	0.892067	0.874854
0.903147	0.893274	0.895195
0.913603	0.950970	0.931912
0.884747	0.894008	0.887214
0.887460	0.879801	0.882972
0.991873	0.995476	0.993671
0.869041	0.868354	0.868697
0.900188	0.893288	0.895123
0.909792	0.935794	0.922610
0.884570	0.919101	0.901505
0.955543	0.959706	0.957620
0.904809	0.887849	0.890312
0.959817	0.951557	0.955669
0.866738	0.876269	0.871478
0.918306	0.892128	0.902018
0.900742	0.922210	0.911350
0.865580	0.899521	0.882224
0.905337	0.882791	0.893922
0.952052	0.952052	0.952052
0.943056	0.931353	0.937168
0.957512	0.943089	0.950246
0.895209	0.851864	0.872764
0.899744	0.867192	0.881420
0.943279	0.911729	0.919357
0.901411	0.916265	0.905561
1.000000	1.000000	1.000000
0.917848	0.904249	0.908849
0.942647	0.927498	0.929893
0.896892	0.906251	0.898482
0.939089	0.953476	0.940962
0.946231	0.932700	0.939417
0.900025	0.896852	0.898436
0.935442	0.934753	0.935097
0.967417	0.967417	0.967417
0.937386	0.932473	0.934923
0.922068	0.915035	0.918538
0.904557	0.904743	0.901936
0.888404	0.934783	0.911004
0.902781	0.883371	0.892971
0.880435	0.871370	0.871629
0.913421	0.898375	0.905836
0.905435	0.911952	0.908682
0.933230	0.921751	0.927455
0.897235	0.868512	0.882640
0.905753	0.915292	0.910498
0.986002	0.975054	0.980498
0.911067	0.903589	0.907313
0.879845	0.868692	0.874233
0.940486	0.934100	0.937282
0.938434	0.915847	0.927003
0.920738	0.918764	0.919750
0.913038	0.922541	0.917765
0.900010	0.929819	0.914672
0.909590	0.906024	0.907804
0.906087	0.889191	0.897559
0.929031	0.922086	0.925545
0.886211	0.878291	0.879864
0.917629	0.921115	0.919369
0.906246	0.911495	0.896815
0.876952	0.878860	0.877905
0.925062	0.925492	0.925277
0.920938	0.909560	0.913494
0.890468	0.880940	0.874119
0.932938	0.899440	0.915882
0.932281	0.920909	0.922126
0.923487	0.914615	0.919030
0.922395	0.935577	0.928939
0.936164	0.905035	0.920336
0.934640	0.929245	0.928614
0.913608	0.939092	0.926175
0.940905	0.927546	0.934178
0.929544	0.941165	0.935253
0.937169	0.907952	0.921650
0.950445	0.953002	0.951722
0.949656	0.889160	0.918413
0.904582	0.869625	0.886759
0.891869	0.880488	0.884540
0.936250	0.915011	0.923422
0.883809	0.879375	0.881586
0.968338	0.924063	0.945683
0.875102	0.875214	0.875158
0.887621	0.897112	0.892341
0.921194	0.915187	0.918181
0.941852	0.933225	0.937518
0.942934	0.929919	0.927025
0.907958	0.913935	0.909480
0.930882	0.913194	0.921953
0.949027	0.937429	0.943192
0.906945	0.880040	0.893290
0.966205	0.945810	0.955899
0.893603	0.877042	0.883241
0.931894	0.913558	0.922635
0.914901	0.928049	0.921428
0.884264	0.892193	0.884428
0.925676	0.903104	0.914251
0.915158	0.899088	0.902994
0.931342	0.911765	0.920781
0.922119	0.911943	0.917003
0.918201	0.895781	0.895793
0.914847	0.914883	0.911672
0.921401	0.961183	0.940872
0.889700	0.922756	0.905926
0.963010	0.924590	0.943409
0.916625	0.918223	0.917423
0.919960	0.938111	0.928947
0.938278	0.926030	0.932114
0.899837	0.935362	0.917256
0.888504	0.845021	0.865504
0.952518	0.944683	0.948584
0.906674	0.892547	0.899555
0.947951	0.949112	0.948531
0.915439	0.882426	0.898630
0.950459	0.940148	0.940474
0.895278	0.906341	0.900775
0.923291	0.895658	0.909264
0.917210	0.895774	0.906365
0.873413	0.873958	0.873685
0.920648	0.914314	0.917470
0.919297	0.921211	0.917735
0.913018	0.907807	0.909044
0.947460	0.930571	0.928977
0.977290	0.953117	0.960531
0.884491	0.891652	0.883175
0.943477	0.948888	0.938663
0.904546	0.921324	0.912858
0.932855	0.919856	0.926310
0.929482	0.902897	0.915997
0.875409	0.904083	0.884499
0.893657	0.898353	0.895999
0.877851	0.865704	0.869080
0.891097	0.889261	0.888680
0.879349	0.890578	0.881305
0.939648	0.895880	0.917242
0.908162	0.897401	0.902749
0.939182	0.937965	0.938573
0.927227	0.943636	0.934156
0.899458	0.904367	0.897985
0.886599	0.881872	0.882318
0.876727	0.865698	0.867050
0.934770	0.930894	0.932828
0.896992	0.889913	0.890031
0.931597	0.922248	0.926899
0.909922	0.916339	0.913119
0.891887	0.899332	0.895594
0.919468	0.931529	0.925459
0.880622	0.883015	0.877666
0.927331	0.911631	0.919414
0.900252	0.898585	0.899417
0.931080	0.950510	0.940695
0.993578	0.991979	0.992778
0.914222	0.908110	0.908920
0.977633	0.965394	0.971475
0.910694	0.909699	0.903834
0.911986	0.916555	0.908439
0.901980	0.864925	0.879868
0.942906	0.936491	0.939605
0.940140	0.942186	0.941162
0.926726	0.886261	0.906042
0.918496	0.896702	0.907468
0.951249	0.917478	0.934059
0.881339	0.909313	0.895107
0.934365	0.913224	0.910672
0.962542	0.977653	0.970039
0.987531	0.989307	0.988418
0.950136	0.927676	0.938772
0.919834	0.886103	0.902654
0.918595	0.909677	0.914114
0.946509	0.970411	0.958311
0.905764	0.910903	0.908327
0.974787	0.952818	0.963677
0.938621	0.957644	0.946476
0.951206	0.959568	0.952634
0.918575	0.920723	0.919648
0.919315	0.902268	0.909794
0.888454	0.863285	0.874322
0.880460	0.906623	0.893350
0.921315	0.907177	0.912182
0.931683	0.959103	0.945194
0.947968	0.872191	0.908502
0.897508	0.907125	0.902291
0.926661	0.925305	0.925982
0.879476	0.899908	0.889574
0.877189	0.869535	0.868757
0.913574	0.906720	0.910134
0.975353	0.976684	0.976018
0.895094	0.901964	0.898516
0.904498	0.912855	0.908657
0.917531	0.919589	0.918094
0.924128	0.913107	0.917789
0.913954	0.909324	0.911634
0.961730	0.958055	0.958680
0.910496	0.918083	0.905832
0.951993	0.951836	0.951914
0.921423	0.930145	0.925738
0.901258	0.871322	0.886037
0.901331	0.924545	0.912790
0.910544	0.913696	0.912117
0.897910	0.888013	0.890486
0.939825	0.941390	0.940607
0.938030	0.924014	0.930969
0.964323	0.968284	0.966300
0.936827	0.906485	0.921406
0.941480	0.967512	0.954319
0.932542	0.912538	0.920714
0.936176	0.913494	0.921251
0.981513	0.990476	0.985974
0.906519	0.905112	0.904554
0.934242	0.957609	0.945782
0.927238	0.919403	0.923304
0.926893	0.895196	0.910769
0.921267	0.909334	0.915262
0.901197	0.905845	0.903515
0.935999	0.955175	0.945490
0.914846	0.885311	0.896821
0.954678	0.945301	0.949966
0.872538	0.899719	0.885920
0.877575	0.937957	0.906762
0.954495	0.906518	0.928613
0.920933	0.920802	0.920868
0.888692	0.907392	0.895659
0.924050	0.894909	0.909246
0.935951	0.962821	0.949196
0.959627	0.965081	0.962346
0.929192	0.937346	0.933251
0.934068	0.917155	0.925390
0.916152	0.920515	0.914116
0.927376	0.935190	0.931267
0.912313	0.913671	0.911573
0.856633	0.879770	0.868048
0.906161	0.909776	0.907965
0.901805	0.917287	0.909061
0.930853	0.907068	0.918807
0.932002	0.869572	0.899705
0.909432	0.911516	0.910473
0.877630	0.865947	0.869588
0.913755	0.895466	0.904518
0.891111	0.912434	0.897435
0.915770	0.904693	0.910197
0.930393	0.920190	0.925264
0.902130	0.880637	0.890146
0.924093	0.941820	0.932872
0.928220	0.898189	0.909452
0.924041	0.924756	0.924398
0.930920	0.897362	0.913833
0.877665	0.872513	0.875082
0.917767	0.906742	0.906002
0.975230	0.966850	0.971022
0.868808	0.900776	0.884503
0.932444	0.922479	0.927435
0.972145	0.955397	0.963698
0.922404	0.897487	0.909775
0.930116	0.925892	0.927999
0.907894	0.931118	0.919359
0.889871	0.908577	0.899126
0.903961	0.914272	0.909087
0.893712	0.877554	0.885559
0.915697	0.903448	0.909532
0.962347	0.918774	0.940056
0.903735	0.906332	0.902728
0.893993	0.923818	0.900375
0.956871	0.908866	0.932251
0.911566	0.902263	0.906890
0.959788	0.949423	0.954578
0.912779	0.940714	0.926151
0.913417	0.916135	0.914774
0.930943	0.943411	0.937135
0.916730	0.912662	0.906066
0.933490	0.954656	0.943955
0.891403	0.874079	0.879639
0.993392	0.992076	0.992734
0.886916	0.862224	0.874396
0.939148	0.947835	0.943472
0.886873	0.909013	0.889280
0.934794	0.905807	0.916565
0.917515	0.917372	0.917443
0.883749	0.928882	0.901611
0.914758	0.893314	0.896976
0.950906	0.950906	0.950906
0.904363	0.921847	0.913021
0.955669	0.969838	0.962701
0.910602	0.910146	0.910374
0.926481	0.963328	0.944545
0.919712	0.907713	0.913673
0.877905	0.891857	0.884826
0.986441	0.986441	0.986441
0.923678	0.913985	0.905208
0.925499	0.937332	0.931378
0.955599	0.925743	0.940434
0.908851	0.881882	0.893952
0.898999	0.904834	0.897157
0.868860	0.857106	0.862943
0.906207	0.927942	0.916946
0.954313	0.978148	0.965206
0.908176	0.895189	0.901636
0.959037	0.924394	0.927709
0.909604	0.895303	0.897995
0.915626	0.900634	0.906081
0.935157	0.937511	0.924471
0.924947	0.904952	0.914841
0.911590	0.913100	0.912344
0.892737	0.882586	0.886380
0.925371	0.914647	0.919977
0.898831	0.894927	0.895908
0.889848	0.883260	0.881807
0.994426	0.994426	0.994426
0.922704	0.906854	0.906573
0.969388	0.961492	0.965424
0.871112	0.882450	0.874166
0.934077	0.901365	0.917429
0.918123	0.917283	0.910109
0.906644	0.897241	0.901918
0.955335	0.916266	0.928111
0.938041	0.930544	0.934278
0.925467	0.927409	0.922438
0.893594	0.878939	0.886206
0.914515	0.892199	0.903219
0.876817	0.897513	0.887044
0.935287	0.948742	0.940516
0.904919	0.937237	0.920794
0.917903	0.912097	0.914990
0.924327	0.898987	0.911481
0.922069	0.928696	0.925371
0.915194	0.913458	0.914325
0.908266	0.885667	0.891182
0.877649	0.886680	0.882141
0.922742	0.903268	0.912901
0.871553	0.891468	0.881398
0.927807	0.949196	0.938380
0.986958	0.992987	0.989963
0.901522	0.893070	0.889527
0.910962	0.922175	0.916534
0.901584	0.903998	0.902790
0.885002	0.865364	0.875073
0.958515	0.935535	0.946886
0.900892	0.904194	0.902540
0.926188	0.901451	0.913652
0.965667	0.934414	0.949783
0.937340	0.893788	0.915046
0.928448	0.904873	0.916509
0.893594	0.899505	0.896540
0.934755	0.946609	0.940645
0.910645	0.928259	0.919368
0.932904	0.920057	0.921016
0.971155	0.968208	0.969679
0.878349	0.899140	0.888623
0.923194	0.883776	0.903056
0.891004	0.888270	0.889635
0.941265	0.921513	0.928359
0.948047	0.895269	0.920903
0.903283	0.889153	0.892715
0.954276	0.904501	0.928722
0.951534	0.907680	0.929090
0.966935	0.924497	0.945240
0.918951	0.908583	0.907468
0.896917	0.881242	0.884148
0.930941	0.893656	0.911917
0.929970	0.902498	0.916028
0.921181	0.885987	0.903241
0.901524	0.889771	0.895609
0.960880	0.945917	0.953340
0.899050	0.900090	0.898622
0.941147	0.953895	0.947478
0.961255	0.944098	0.952599
0.990407	0.990407	0.990407
0.886812	0.867763	0.874360
0.918465	0.930315	0.917026
0.942177	0.936962	0.939562
0.898306	0.910392	0.904308
0.904126	0.923473	0.913697
0.912540	0.927473	0.919946
0.886311	0.875302	0.878982
0.948929	0.931508	0.929750
0.923350	0.927076	0.916514
0.898344	0.883674	0.890948
0.912731	0.909349	0.911037
0.895078	0.915099	0.904978
0.958498	0.958498	0.958498
0.894801	0.923575	0.908961
0.893814	0.898814	0.896307
0.927175	0.891666	0.909074
0.897307	0.895931	0.896458
0.913450	0.935934	0.924556
0.960420	0.956865	0.958639
0.924838	0.871577	0.896558
0.948979	0.933208	0.941027
0.889228	0.890974	0.890100
0.879844	0.888641	0.884221
0.932506	0.891540	0.911563
0.942604	0.905302	0.923577
0.890966	0.894370	0.891509
0.941446	0.915169	0.928121
0.930016	0.896399	0.912898
0.925255	0.927298	0.926275
0.887532	0.903738	0.895562
0.905106	0.899840	0.900716
0.947582	0.917559	0.931572
0.890726	0.880352	0.880440
0.885198	0.882955	0.884075
0.893136	0.871743	0.882310
0.929273	0.909531	0.912841
0.969944	0.978784	0.974344
0.923738	0.914024	0.918855
0.916896	0.899685	0.908209
0.932594	0.878787	0.889871
0.907589	0.895628	0.900109
0.941105	0.934232	0.937656
0.947621	0.937616	0.942592
0.909099	0.900499	0.904778
0.878230	0.863364	0.870009
0.873633	0.861071	0.867306
0.864628	0.845549	0.854909
0.917107	0.931838	0.923061
0.828578	0.904012	0.861484
0.902313	0.883968	0.893046
0.899736	0.898852	0.898157
0.929490	0.890174	0.909407
0.906782	0.917293	0.911632
0.918208	0.938537	0.928261
0.925384	0.931985	0.928673
0.907799	0.889100	0.893387
0.933150	0.921731	0.923934
0.975859	0.972043	0.973947
0.865339	0.899265	0.880096
0.914428	0.915279	0.914853
0.923999	0.879775	0.901345
0.949669	0.970125	0.959788
0.951831	0.956379	0.948381
0.918909	0.907941	0.913392
0.953732	0.955202	0.954466
0.921114	0.945467	0.933132
0.928220	0.895253	0.909581
0.925867	0.931161	0.925630
0.920868	0.889276	0.904796
0.987566	0.985089	0.986326
0.950970	0.932319	0.941552
0.950738	0.923023	0.936676
0.901754	0.872957	0.887122
0.895511	0.906483	0.897156
0.874106	0.912045	0.891975
0.913646	0.912132	0.908716
0.932446	0.940180	0.936297
0.913913	0.899785	0.906794
0.963168	0.927940	0.945226
0.988786	0.990184	0.989484
0.936917	0.916120	0.926401
0.947576	0.938735	0.943135
0.989309	0.987533	0.988420
0.950622	0.950961	0.950792
0.937594	0.942540	0.940060
0.991006	0.991006	0.991006
0.887682	0.871988	0.879436
0.929333	0.914562	0.921888
0.921980	0.936663	0.929264
0.934730	0.920601	0.927611
0.899412	0.888023	0.893474
0.903688	0.908947	0.904101
0.953400	0.941036	0.947178
0.953828	0.955114	0.948664
0.888478	0.896592	0.888475
0.876851	0.901496	0.885751
0.904864	0.923358	0.914017
0.929480	0.923084	0.923649
0.925724	0.921352	0.918718
0.898965	0.875006	0.886824
0.982695	0.959665	0.971043
0.922550	0.914420	0.918392
0.911437	0.907293	0.909361
0.884474	0.884378	0.884426
0.885950	0.856519	0.866609
0.953301	0.927725	0.940339
0.889441	0.876330	0.882837
0.969183	0.955167	0.962124
0.937605	0.932628	0.935110
0.959460	0.962573	0.961014
0.937312	0.932936	0.935119
0.915234	0.888735	0.901790
0.885287	0.889012	0.887146
0.935231	0.944756	0.939969
0.922656	0.917067	0.919853
0.914002	0.907912	0.910947
0.880532	0.900590	0.890448
0.892119	0.891426	0.891772
1.000000	1.000000	1.000000
0.911805	0.916124	0.913960
1.000000	1.000000	1.000000
0.902491	0.873869	0.883014
0.942271	0.915937	0.928917
0.911886	0.927333	0.919545
0.913922	0.889930	0.901766
0.920988	0.908428	0.909957
0.920250	0.902791	0.911436
0.862193	0.872670	0.865676
0.955379	0.937368	0.946288
0.961467	0.917597	0.938323
0.910555	0.915188	0.908076
0.935405	0.883075	0.904409
0.906388	0.899684	0.903024
0.924819	0.919497	0.922150
0.937488	0.936924	0.930686
0.962725	0.937355	0.949870
0.899163	0.904110	0.901629
0.931193	0.917697	0.923487
0.896723	0.909330	0.902982
0.922022	0.933619	0.927784
0.914113	0.894732	0.904318
0.936319	0.890453	0.912811
0.939988	0.961386	0.950567
0.875637	0.868920	0.869404
0.952622	0.898685	0.924867
0.913754	0.887451	0.896490
0.955887	0.909095	0.931904
0.942741	0.928646	0.935640
0.895322	0.892186	0.891050
0.931084	0.916170	0.923567
0.924260	0.935380	0.929787
0.957613	0.927368	0.938427
0.900921	0.899469	0.900195
0.896879	0.881648	0.889198
0.911370	0.918048	0.913391
0.915759	0.899175	0.907391
0.908170	0.899548	0.903838
0.937058	0.930013	0.933522
0.890560	0.877257	0.880184
0.947954	0.952217	0.950081
0.958472	0.982257	0.970219
0.915867	0.907135	0.909323
0.928498	0.909328	0.918813
0.960836	0.950274	0.955526
0.941297	0.891768	0.907941
0.939626	0.919574	0.929492
0.958631	0.940270	0.935343
0.878859	0.870697	0.872484
0.990319	0.987906	0.989111
0.954614	0.911919	0.932778
0.953236	0.936279	0.944681
0.981306	0.954013	0.967467
0.960122	0.942696	0.951330
0.913539	0.912702	0.913121
0.905909	0.901623	0.899639
0.909695	0.895847	0.902718
0.957749	0.958355	0.958052
0.934878	0.893273	0.913602
0.925986	0.889621	0.907439
0.914117	0.882437	0.895480
0.900057	0.878307	0.889049
0.932771	0.889880	0.910821
0.919496	0.858642	0.876214
0.900660	0.905676	0.903161
0.907843	0.896804	0.902290
0.896921	0.908230	0.898539
0.893008	0.864125	0.878329
0.908605	0.906795	0.907699
0.893427	0.897901	0.895659
0.918262	0.932484	0.925318
0.901274	0.936292	0.918449
0.912601	0.907211	0.909898
0.907603	0.908655	0.908128
0.946267	0.926328	0.930898
0.906620	0.873523	0.880993
0.875888	0.875119	0.874405
0.963038	0.970690	0.966849
0.901665	0.900973	0.898918
0.922018	0.937980	0.929930
0.901764	0.912845	0.906782
0.860051	0.884809	0.870174
0.932872	0.908747	0.920651
0.934694	0.909029	0.921683
0.919626	0.898196	0.903213
0.919630	0.920857	0.920243
0.984128	0.972747	0.978405
0.962456	0.935917	0.949001
0.981925	0.981925	0.981924
0.903668	0.885502	0.894493
0.976807	0.976807	0.976807
0.900831	0.897074	0.896850
0.929289	0.938445	0.929733
0.969659	0.977134	0.971035
0.904704	0.901651	0.903175
0.881854	0.884359	0.883105
0.993140	0.992285	0.992712
0.923652	0.924170	0.923911
0.941798	0.917873	0.929681
0.897974	0.867100	0.880447
0.912353	0.916663	0.914503
0.917038	0.917393	0.917216
0.983671	0.980162	0.981914
0.898723	0.872658	0.885499
0.865583	0.878237	0.869733
0.877795	0.907837	0.892563
0.886196	0.902538	0.894293
0.920305	0.898499	0.909271
0.931156	0.907398	0.919124
0.929441	0.911781	0.920526
0.911583	0.905335	0.900998
0.891773	0.917992	0.904692
0.894983	0.938248	0.916105
0.882023	0.912091	0.893367
0.928141	0.917577	0.921966
0.928689	0.919974	0.924311
0.924650	0.908914	0.916714
0.903117	0.887338	0.895158
0.930972	0.916615	0.923738
0.887190	0.903208	0.890059
0.913831	0.910144	0.906230
0.938400	0.926435	0.923130
0.992289	0.991009	0.991649
0.921576	0.909938	0.915720
0.969977	0.971869	0.970922
0.913727	0.874219	0.893537
0.916393	0.897432	0.906813
0.888467	0.916737	0.902381
0.936760	0.909962	0.923167
0.893760	0.920143	0.903693
0.921729	0.921722	0.921441
0.931946	0.916526	0.914530
0.949427	0.894449	0.921119
0.943010	0.936877	0.939934
0.909474	0.891057	0.900171
0.932055	0.920466	0.926224
0.941276	0.906863	0.923749
0.911214	0.936308	0.923591
0.888104	0.895553	0.887721
0.908179	0.871259	0.889336
0.882591	0.870587	0.876464
0.907705	0.884046	0.895719
0.926346	0.918059	0.922184
0.900773	0.909770	0.905249
0.996060	0.996060	0.996060
0.873368	0.926065	0.893941
0.924644	0.940205	0.932359
0.896215	0.888284	0.892232
0.891411	0.877463	0.879226
0.937273	0.910958	0.923929
0.932491	0.920083	0.926246
1.000000	1.000000	1.000000
0.901062	0.930504	0.915546
